customer_id,nombre,email,telefono,fecha_registro,antiguedad_dias,ciudad,tipo_cliente,canal_principal,tiene_contrato,num_envios_6m,valor_total_6m,ticket_promedio,dias_ultimo_envio,num_reclamos_6m,tasa_entrega_exitosa,nps_score,churn
CLI000999,Yésica Guevara,rojasandres@example.org,6025862265,2020-10-04,1549.0,Pasto,Empresa,Punto físico,0,13.0,557700.0,42900.0,58.0,,0.7913,5.9,0
CLI006722,Alberto Eduar Rodríguez Gómez,ruthlopez@example.com,(+57)6032183885,2023-01-02,729.0,Medellín,Empresa,App,1,15.0,592500.0,39500.0,43.0,4.0,0.7628,6.0,1
CLI002835,Patricia Jiménez Flórez,lilianadiaz@example.com,+57 604 582 65 50,2023-12-13,384.0,Barranquilla,Natural,API,0,,49200.0,,15.0,3.0,0.7322,5.9,1
CLI009856,José Edier García Mesa,erestrepo@example.org,304 645 81 57,2022-03-09,1028.0,Bogotá,Natural,Punto físico,0,7.0,109900.0,15700.0,123.0,0.0,0.8605,,0
CLI009452,Elsy Leonor Ortiz,jesusgarcia@example.com,+573057781460,2023-06-30,550.0,Bogotá,Natural,Punto físico,0,2.0,9000.0,4500.0,35.0,0.0,0.8887,7.5,0
CLI005881,Diego Cárdenas Jiménez,sanchezgilma@example.com,(+57)3004260735,2019-12-07,1851.0,Medellín,Natural,Punto físico,0,,24800.0,6200.0,12.0,1.0,0.7109,6.5,1
CLI001238,Enrique López,sdiaz@example.org,57 307 393 25 01,2023-02-16,684.0,Medellín,Empresa,Web,0,,,30800.0,12.0,2.0,0.8688,5.6,0
CLI002152,David Fernando Orozco,luispinzon@example.net,018002316586,2020-10-10,1543.0,Bogotá,Ecommerce,Punto físico,0,23.0,494500.0,21500.0,16.0,3.0,1.0,7.3,0
CLI003836,Juan Vargas,angela24@example.net,3178040572,2021-11-20,1137.0,Medellín,Empresa,Web,0,12.0,608400.0,50700.0,43.0,1.0,0.8681,3.8,1
CLI009986,Jenny Cardona Vergara,alfredotorres@example.net,(+57)3049261013,2021-01-22,1439.0,Pereira,Natural,App,1,2.0,23000.0,11500.0,122.0,1.0,0.6699,5.6,1
CLI007661,Jesús Delgado Vega,enrique57@example.org,57 317 740 27 19,2022-07-27,888.0,Medellín,Natural,Punto físico,0,7.0,98000.0,14000.0,,1.0,,4.6,0
CLI008480,Olga Amparo Angulo,yolimabernal@example.org,+57 605 545 29 65,20230130,701.0,Bucaramanga,Natural,Punto físico,1,5.0,47000.0,9400.0,5.0,1.0,0.8287,,0
CLI006579,Raúl Jairo Estrada,carrillojohana@example.org,606 921 13 91,2021-10-11,1177.0,Pereira,Natural,Punto físico,0,1.0,15400.0,15400.0,39.0,2.0,,6.4,0
CLI005092,Elena Torres Silva,rafael91@example.net,57 309 818 21 80,2020-03-21,1746.0,Bucaramanga,,App,0,17.0,425000.0,25000.0,30.0,0.0,0.8328,5.0,0
CLI002187,Luis Silva Bonilla,lorena45@example.org,(+57) 609 590 06 43,2022-06-29,916.0,Bucaramanga,Natural,App,0,6.0,70800.0,,10.0,,1.0,7.9,0
CLI008887,Alirio Rodríguez,hrojas@example.org,+576052197813,2019-08-08,1972.0,Bogotá,Empresa,Web,0,12.0,262800.0,21900.0,23.0,1.0,0.9211,9.5,0
CLI001135,Andrés Rojas,olga21@example.org,01 8008 756 999,2022-09-12,841.0,Manizales,Empresa,Punto físico,0,,427900.0,38900.0,19.0,1.0,0.912,5.8,1
CLI005005,Adriana Cruz Muñoz,imesa@example.com,4868067,18/08/2021,1231.0,Bogotá,Natural,Web,0,8.0,103200.0,12900.0,54.0,1.0,0.8657,3.9,0
CLI006627,Juan Vladimir Rivera Acosta,antonio34@example.com,+576032911999,2019-04-11,2091.0,Cali,Natural,,0,8.0,50400.0,6300.0,1.0,0.0,0.7902,7.7,1
CLI001304,Sebastián Jhon Escobar Ramírez,fonsecadario@example.com,+57 321 832 81 59,2020-08-03,1611.0,Bogotá,Ecommerce,,0,20.0,484000.0,24200.0,150.0,1.0,0.8275,4.5,1
CLI008716,Wilmer Elver Alvarado García,onarvaez@example.net,(+57) 601 767 08 14,2023-10-03,,Bogotá,Ecommerce,App,0,14.0,176400.0,12600.0,75.0,1.0,0.8261,10.0,0
CLI001628,David Cardona,lauragaitan@example.net,01 8008 533 961,2021-09-10,1208.0,Bogotá,Ecommerce,Punto físico,0,22.0,433400.0,19700.0,59.0,3.0,0.9491,,0
CLI008266,Nancy Cindy Castillo Figueroa,xgonzalez@example.org,6025684979,2021-05-29,1312.0,,Empresa,Web,0,9.0,518400.0,57600.0,3.0,2.0,0.8536,3.6,1
CLI001523,Jaime Gómez,davidrodriguez@example.net,(+57)3078954047,2019-03-21,2112.0,Cartagena,Ecommerce,Web,1,15.0,109500.0,7300.0,12.0,0.0,0.9206,8.9,0
CLI004099,Aura Vanesa Herrera Osorio,maria91@example.org,3012028533,2021-01-11,1450.0,Barranquilla,Ecommerce,Punto físico,0,,272800.0,12400.0,31.0,0.0,0.8321,,0
CLI000359,Juan Camacho Guzmán,carmensuarez@example.org,3295280707,2022-06-11,934.0,Medellín,Empresa,App,0,9.0,252900.0,28100.0,24.0,1.0,0.8879,7.6,0
CLI000139,Jhon Forero García,fuentesjader@example.net,6072897335,2022-02-06,1059.0,Bucaramanga,Natural,Web,0,6.0,70200.0,11700.0,43.0,1.0,,7.9,0
CLI000300,Omar Juan Rivera Rueda,robinsonortega@example.org,018005317268,2019-12-06,1852.0,Cali,,App,0,20.0,464000.0,23200.0,54.0,0.0,0.8398,,0
CLI001557,Orlando Chávez,luzgarcia@example.net,(+57) 315 761 08 28,2023-12-14,383.0,Pereira,Natural,App,1,6.0,70200.0,11700.0,9.0,,0.9566,6.6,0
CLI005100,Ángela Cristina Navarro Giraldo,pmunoz@example.com,57 327 029 89 18,2023-08-25,494.0,Cartagena,Natural,Punto físico,1,5.0,64000.0,12800.0,36.0,0.0,0.7436,6.8,0
CLI000383,Rolando Gómez Sánchez,molinarafael@example.net,324 436 19 35,2021-10-08,1180.0,Bucaramanga,Natural,App,1,5.0,50500.0,10100.0,16.0,,0.9723,6.6,0
CLI008558,Xiomara Contreras,rcortes@example.org,+573131900567,2021-07-01,1279.0,Barranquilla,Natural,Web,1,6.0,95400.0,15900.0,5.0,1.0,0.8182,6.8,0
CLI007406,María Patricia Arévalo,dayanaprieto@example.org,3141860748,2022-12-23,739.0,,Empresa,Web,0,13.0,622700.0,47900.0,2.0,,0.7914,7.3,0
CLI004858,Sandra Ortiz Parra,ramirezluis@example.net,3193094216,99/99/9999,1594.0,Cali,Natural,Web,0,3.0,33900.0,11300.0,43.0,1.0,0.8185,4.5,1
CLI003181,Arturo Sebastián Hoyos,roaaugusto@example.com,573176590888,2020-04-19,,Pereira,Natural,Web,0,3.0,29100.0,9700.0,44.0,0.0,0.8221,4.5,0
CLI001440,Blanca Ximena Hernández,francolopez@example.net,57 315 173 99 20,2022-09-15,,Manizales,Ecommerce,Web,1,20.0,374000.0,18700.0,66.0,0.0,0.9384,,0
CLI007601,Diana Calderón Rodríguez,vergaramiguel@example.com,(+57)3225192131,2022-04-03,1003.0,Pasto,Empresa,App,0,14.0,,70100.0,35.0,2.0,0.8459,6.5,1
CLI005674,Juan Pablo Mena,gomezyasmin@example.org,(+57)3237914920,2019-04-28,2074.0,Cali,,API,0,11.0,388300.0,35300.0,106.0,3.0,0.8142,7.3,1
CLI007043,Antonio Mendoza Rodríguez,rodriguezluz@example.com,(+57) 606 367 88 16,2021-01-30,1431.0,Bogotá,Natural,,0,3.0,38700.0,12900.0,43.0,0.0,,6.6,0
CLI000947,Patricia Elena Bautista Vásquez,cuellarmaria@example.org,327 612 76 51,2023-01-12,719.0,Barranquilla,Ecommerce,Web,0,17.0,302600.0,17800.0,89.0,,0.9653,7.7,0
CLI002391,Manuel Martínez,gzapata@example.org,(+57)6094804718,02-16-2020,1780.0,Cali,Natural,App,0,2.0,29800.0,14900.0,2.0,1.0,1.0,4.9,0
CLI005499,Lucía Lucía Ramos,murillocristina@example.net,(+57)3068651863,2022-12-02,760.0,Bogotá,,Web,0,3.0,44100.0,14700.0,123.0,1.0,0.7506,,1
CLI007537,Laura Castañeda Suárez,luz00@example.org,3265718937,2019-01-27,2165.0,Cali,Empresa,App,0,8.0,66400.0,8300.0,64.0,2.0,0.9112,8.9,0
CLI009505,Maicol Roa,claudiajaramillo@example.net,3295778858,2020-08-13,1601.0,Cali,,App,1,,399600.0,22200.0,51.0,2.0,0.9212,5.1,0
CLI002722,Alberto Muñoz,contrerasalvaro@example.com,57 308 426 40 08,2022-11-28,764.0,Bucaramanga,Natural,Punto físico,0,1.0,15400.0,15400.0,13.0,0.0,0.8614,5.6,1
CLI001933,Juan Esteban Santos,lilianabautista@example.com,(+57)3212708397,07-03-2023,547.0,Bucaramanga,Natural,Punto físico,0,5.0,38500.0,7700.0,16.0,0.0,0.6772,5.4,0
CLI007908,Joan Córdoba Rojas,loaizasofia@example.net,(+57) 301 545 47 95,2019-07-23,1988.0,,Empresa,Web,0,13.0,721500.0,55500.0,21.0,1.0,0.8649,5.2,0
CLI003237,Esther Luisa Silva,luzbeltran@example.net,+573174269693,2023-03-12,660.0,Pereira,Natural,Punto físico,0,3.0,14700.0,4900.0,89.0,0.0,0.9819,5.6,0
CLI003141,Vanessa Patricia Marín,maria90@example.com,018000869193,2023-03-20,652.0,Medellín,Empresa,Punto físico,0,13.0,560300.0,43100.0,10.0,3.0,0.8273,,0
CLI004164,Efrain José Hurtado Hernández,torresfernando@example.org,305 672 24 38,2021-09-11,1207.0,Medellín,Empresa,App,0,13.0,588900.0,45300.0,15.0,2.0,0.8842,,1
CLI009153,Sandra Patricia Palacios,fpena@example.org,320 069 38 79,2022-03-25,1012.0,Cali,Natural,App,0,2.0,11400.0,5700.0,80.0,2.0,0.8975,3.0,1
CLI008535,Luz Galeano,ghoyos@example.com,(+57)3260289624,2019-06-14,,Barranquilla,Natural,Punto físico,1,5.0,65000.0,13000.0,,0.0,0.9612,4.6,0
CLI003808,Nubia Alejandra Sánchez,gomezmercedes@example.net,326 138 69 06,2022-03-16,1021.0,Cali,,Web,0,10.0,190000.0,19000.0,48.0,0.0,0.763,6.1,0
CLI009762,Rafael Díaz Sánchez,lguerrero@example.net,+576027443774,2022-09-20,833.0,Bogotá,Empresa,App,0,,554400.0,39600.0,50.0,0.0,0.8721,5.7,1
CLI007442,Sofía Edna Osorio,perezgladis@example.com,573236172277,2021-11-02,1155.0,Bucaramanga,,Web,0,5.0,43000.0,8600.0,43.0,0.0,0.9884,6.8,0
CLI009169,Fernando Mosquera Gómez,claudiasanchez@example.org,310 974 17 70,2020-02-29,1767.0,Bogotá,Ecommerce,Punto físico,0,15.0,280500.0,18700.0,29.0,3.0,0.9701,5.2,0
CLI006782,Elsy Sánchez Valencia,diazalfonso@example.org,01 8001 092 971,2021-02-15,1415.0,Medellín,Ecommerce,Web,1,23.0,510600.0,22200.0,170.0,,0.7846,6.8,0
CLI007350,Jairo Javier Andrade Arévalo,antonio36@example.org,(+57) 602 358 25 72,2020-04-23,1713.0,Bogotá,Natural,API,0,,72000.0,14400.0,78.0,2.0,0.8178,7.4,0
CLI004155,Maricela María Cardona Valencia,garzonstella@example.org,573105319409,2023-07-10,540.0,,Natural,App,1,4.0,53200.0,13300.0,65.0,1.0,0.9333,,1
CLI004173,Isabel León Vega,qgomez@example.com,+573289465299,2021-06-29,1281.0,Pasto,Empresa,Web,0,9.0,21103000.0,64500.0,17.0,2.0,0.8362,3.3,0
CLI000797,Guillermo Castillo,rodriguezdora@example.net,+57 300 017 42 59,2023-09-07,481.0,Bogotá,Natural,Punto físico,1,2.0,46800.0,23400.0,20.0,2.0,0.8499,9.7,0
CLI002417,Alicia Diana Pedraza Henao,joseaguilar@example.net,(+57) 308 272 14 84,2022-05-04,972.0,Bogotá,Ecommerce,Punto físico,0,15.0,237000.0,15800.0,53.0,2.0,0.8939,6.5,0
CLI009480,Mery Ana Soto,gpineda@example.org,605 459 72 07,2021-04-09,1362.0,Barranquilla,Natural,Punto físico,0,2.0,,10800.0,1.0,2.0,0.918,,0
CLI006140,Sonia Parra Gómez,rruiz@example.net,(+57)6016579976,2022-07-01,914.0,Medellín,Ecommerce,Punto físico,0,17.0,280500.0,16500.0,9.0,0.0,0.8269,6.2,0
CLI000786,Oswaldo Cuéllar,arrietavanessa@example.org,+576061111819,2019-07-24,1987.0,Medellín,Ecommerce,Web,1,12.0,,8300.0,5.0,1.0,0.825,4.4,0
CLI007531,Esther Heidy Leal Galeano,emiliagiraldo@example.org,01 8006 263 365,2020-12-06,1486.0,Bogotá,Empresa,Punto físico,0,15.0,576000.0,38400.0,46.0,1.0,0.8181,2.2,0
CLI006790,Mauricio Dairo Moreno,tovarjose@example.org,(+57)3169159591,2019-01-07,2185.0,Cartagena,Natural,Web,1,3.0,32100.0,10700.0,138.0,2.0,0.9081,7.4,1
CLI003159,Alberto Correa Giraldo,cruzantonio@example.com,+57 601 251 45 93,2023-01-17,714.0,Cúcuta,Ecommerce,App,0,16.0,340800.0,21300.0,146.0,2.0,0.7677,5.3,1
CLI000124,Alirio Posada Guerrero,pachecojenny@example.com,+57 301 189 47 47,2023-08-12,507.0,Medellín,Natural,Punto físico,1,2.0,28000.0,14000.0,56.0,2.0,0.8802,3.2,0
CLI009740,Mauricio Pacheco Agudelo,gaviriadiego@example.org,(+57)3146312217,2020-09-27,1556.0,Barranquilla,Natural,Web,1,1.0,10552000.0,15500.0,47.0,1.0,0.8514,9.7,0
CLI008296,Andrés Arango,wcastano@example.net,573094825014,2019-03-14,2119.0,Medellín,,Punto físico,1,14.0,163800.0,11700.0,,0.0,1.0,5.6,0
CLI002173,Alexander Franco Loaiza,contrerasesperanza@example.net,306 162 22 70,2020-04-04,,Cali,Natural,API,0,6.0,91200.0,15200.0,,1.0,1.0,3.4,0
CLI002170,Ofelia Castro Hernández,aldemarhernandez@example.org,3219016921,2022-12-06,756.0,Cali,Empresa,Web,0,,,40400.0,3.0,0.0,0.9741,5.6,0
CLI007336,Emilce Solano Rodríguez,sergio28@example.com,3135331366,2020-08-19,,Cúcuta,Ecommerce,Web,0,27.0,488700.0,18100.0,149.0,4.0,0.7531,5.1,1
CLI004010,Leandro Efrain García Marín,perezoscar@example.org,+57 601 264 49 76,2022-07-28,887.0,Cali,Empresa,Punto físico,0,17.0,945200.0,55600.0,11.0,0.0,0.8593,4.6,0
CLI009571,Ruby Medina Hernández,cristianorozco@example.net,269 80 70,2022-05-29,947.0,Bogotá,Ecommerce,Web,0,22.0,283800.0,12900.0,80.0,2.0,0.8809,9.0,0
CLI004341,Alfonso Aguilar,edinson13@example.net,(+57) 309 501 85 38,31/05/2019,2041.0,Bogotá,Empresa,API,0,9.0,35801000.0,15300.0,47.0,3.0,0.9659,3.2,0
CLI000911,Johanna Jiménez,rojasdora@example.net,57 302 362 53 78,2022-06-02,943.0,Bucaramanga,Empresa,App,0,13.0,912600.0,70200.0,155.0,1.0,0.9139,4.1,1
CLI006269,Sonia Rodríguez Arias,yreyes@example.net,+576085022909,2020-03-03,1764.0,Bogotá,Ecommerce,Punto físico,0,16.0,308800.0,19300.0,,1.0,0.7428,7.3,0
CLI009017,Luisa Ortiz,zuluagajose@example.com,57 304 467 01 56,2021-05-25,1316.0,Barranquilla,Empresa,Punto físico,0,12.0,740400.0,61700.0,54.0,3.0,0.8204,8.9,1
CLI002310,Fredy Rodríguez Chávez,fmeza@example.net,(+57) 609 800 09 09,2019-12-18,1840.0,Cúcuta,Natural,Punto físico,1,5.0,89000.0,17800.0,1.0,0.0,0.8944,5.2,0
CLI009949,Esteban Arboleda,xrios@example.org,576084079176,2020-08-03,1611.0,Cali,Natural,App,0,,23700.0,7900.0,21.0,0.0,0.9709,4.8,0
CLI003635,Paola Esperanza Herrera,margoth00@example.com,+573055509544,2022-10-21,802.0,Cali,Empresa,App,1,12.0,445200.0,,13.0,1.0,0.7947,6.4,0
CLI001258,Aníbal Ernesto Jaimes Ramos,alfonsoastrid@example.net,(+57)3231430596,2021-01-15,1446.0,Bucaramanga,Natural,API,1,4.0,,8200.0,44.0,4.0,0.8006,,1
CLI006592,Judith Andrea Reyes,nelsonpulido@example.net,(+57)6093167901,2023-03-14,658.0,Barranquilla,Empresa,App,0,9.0,525600.0,58400.0,29.0,0.0,0.9534,5.9,0
CLI004459,Leticia Ochoa,sgarzon@example.org,+573117359272,2020-06-26,1649.0,Bogotá,Empresa,Punto físico,0,16.0,689600.0,43100.0,199.0,1.0,0.9309,4.5,0
CLI006134,Ana Manuela Anaya,cardenasmilena@example.net,+57 303 822 96 82,2020-03-08,1759.0,Bogotá,Natural,Punto físico,1,2.0,11000.0,,,3.0,0.8854,5.4,1
CLI001179,Dary Natalia Martínez Hoyos,fernando34@example.net,01 8001 489 783,13 Jan 2020,1814.0,Bogotá,Ecommerce,App,1,20.0,,9300.0,25.0,0.0,,6.3,0
CLI004653,Wilson Alberto Pérez,ariel42@example.com,6568028,21/06/2022,924.0,Bogotá,Natural,App,0,5.0,33500.0,6700.0,1.0,1.0,0.7101,,1
CLI006219,Myriam Pulido Suárez,luis74@example.com,018005327586,2022-06-06,939.0,Bogotá,Empresa,API,0,,448800.0,,55.0,0.0,0.8837,8.7,0
CLI003651,Luisa Patricia Camacho,cristian98@example.org,322 970 27 86,12/12/2022,750.0,Bogotá,Empresa,App,0,9.0,444600.0,49400.0,3.0,1.0,0.8938,6.6,1
CLI000443,Segundo Arturo Martínez Hernández,eduar54@example.org,+57 300 504 91 13,2020-03-07,1760.0,Barranquilla,Ecommerce,Web,0,30.0,651000.0,21700.0,30.0,0.0,0.7464,5.8,0
CLI003416,María Rivera,morenoedwin@example.com,(+57)3080208967,2023-11-07,420.0,Bogotá,Natural,App,0,8.0,113600.0,14200.0,50.0,2.0,0.7627,10.0,1
CLI001400,Edgar Alberto Bedoya Guzmán,omar54@example.org,+57 329 719 55 14,2022-08-15,869.0,Medellín,Ecommerce,App,0,18.0,,16700.0,14.0,1.0,0.8855,8.1,0
CLI007973,Diego Trujillo Ríos,tulioperez@example.com,606 290 38 11,2020-10-26,1527.0,Cali,Natural,API,0,5.0,67500.0,13500.0,18.0,1.0,0.9026,10.0,0
CLI007660,Roberto Luis Arboleda Valencia,davidmorales@example.net,+57 604 949 61 71,2019-06-15,2026.0,Cali,,Punto físico,0,,23800.0,11900.0,110.0,0.0,1.0,6.2,0
CLI001458,Jorge Robert Beltrán,osoriogloria@example.com,(+57) 300 313 38 37,2020-01-18,1809.0,Medellín,Natural,API,1,2.0,29400.0,14700.0,43.0,2.0,0.6798,8.2,1
CLI009580,Samuel Figueroa Roa,francoenrique@example.com,(+57) 318 770 56 59,2021-03-24,,Bogotá,Natural,Web,0,2.0,23800.0,11900.0,40.0,,0.7441,9.1,0
CLI005745,Inés Luz Jiménez,xperez@example.org,6062107040,2021-10-27,1161.0,Barranquilla,Natural,App,0,5.0,63500.0,12700.0,1.0,3.0,0.8793,6.0,1
CLI001055,Roberto Cortés,vcardona@example.com,176 50 36,2023-12-21,376.0,Bogotá,Natural,App,1,,63500.0,12700.0,16.0,2.0,0.9944,7.9,0
CLI008567,Javier Jiménez,fernando91@example.com,6035947539,2021-06-21,1289.0,Cúcuta,Empresa,Punto físico,0,17.0,290700.0,17100.0,32.0,2.0,0.8476,,0
CLI003276,Paola Inés Rodríguez Bernal,antoniaosorio@example.net,(+57)6013946594,2019-03-20,2113.0,Bucaramanga,Ecommerce,App,1,19.0,543400.0,28600.0,20.0,2.0,0.8719,4.3,0
CLI001464,Luis Rodríguez,daniela70@example.com,57 312 761 65 53,2020-03-01,1766.0,Medellín,Natural,API,0,1.0,14500.0,14500.0,85.0,0.0,0.9425,6.9,0
CLI003700,Claudia Adriana Caicedo,aguirreenrique@example.org,+573273164097,2023-01-01,730.0,Medellín,Natural,Web,0,2.0,28800.0,14400.0,41.0,0.0,0.848,5.0,1
CLI003760,Daniela Torres Rodríguez,lmarquez@example.com,+57 325 458 26 27,2023-02-12,688.0,Bogotá,Natural,Punto físico,1,5.0,34000.0,6800.0,14.0,,0.98,5.5,0
CLI000930,Daniel Joaquín Ávila,cpinzon@example.net,01 8008 351 991,2021-02-03,1427.0,Barranquilla,Natural,App,1,9.0,151200.0,16800.0,5.0,0.0,0.9193,7.1,0
CLI005512,Katerine Gloria Garcés Morales,tatianaangulo@example.net,57 604 448 10 04,2022-09-04,849.0,Cali,Empresa,Web,0,10.0,459000.0,45900.0,2.0,0.0,0.8659,,0
CLI006469,Vanessa Caro,agarcia@example.com,608 520 10 01,2020-03-29,1738.0,Pereira,Natural,,0,3.0,32700.0,10900.0,38.0,1.0,0.8556,8.2,0
CLI008659,Andrea Carmen Arias García,earenas@example.com,(+57)3103585510,2021-11-20,1137.0,Cali,Natural,API,1,3.0,52500.0,17500.0,4.0,1.0,1.0,9.5,0
CLI001830,Fabián Andrés Martínez Gómez,sacosta@example.org,320 328 84 04,2020-11-29,1493.0,Medellín,,Web,0,6.0,50400.0,,55.0,,,7.0,0
CLI002929,Laura Pérez Delgado,juliomoreno@example.org,(+57) 302 797 92 51,2019-09-06,1943.0,Medellín,Natural,Web,0,3.0,39900.0,13300.0,39.0,3.0,1.0,7.8,0
CLI007394,David Jesús Guerrero López,andrea32@example.com,(+57)6084719123,22/05/2022,954.0,Barranquilla,Natural,API,1,,79800.0,13300.0,21.0,1.0,0.9067,,0
CLI006539,Omar Camargo Cardona,alixjimenez@example.org,312 433 80 53,2021-02-04,1426.0,Cali,Natural,Web,0,5.0,69000.0,13800.0,44.0,4.0,0.9343,3.9,1
CLI004222,Patricia Cifuentes,gilberto46@example.org,+57 305 537 31 33,2019-02-15,2146.0,Bogotá,Natural,Punto físico,0,7.0,77700.0,11100.0,24.0,,0.9634,7.8,0
CLI003547,Emilce Rosa Sierra,elena79@example.net,573010714918,2021-09-04,1214.0,Medellín,Ecommerce,App,0,11.0,147400.0,13400.0,17.0,2.0,0.853,7.1,0
CLI005599,Gerardo López Pacheco,herrerayamile@example.org,+576029646673,2019-10-08,,Cali,Empresa,Punto físico,1,9.0,398700.0,44300.0,1.0,0.0,0.9974,4.2,0
CLI009204,Rafael Marín,mmontoya@example.org,(+57)3024536638,2023-02-01,699.0,Medellín,Empresa,App,0,11.0,534600.0,,52.0,3.0,0.9165,6.0,0
CLI007797,César Antonio Chaparro,ingridavila@example.com,309 249 52 60,2021-04-09,1362.0,Bogotá,Ecommerce,Punto físico,1,16.0,32652000.0,,15.0,,,4.8,1
CLI008402,Juan Aguilar Flórez,mary70@example.org,308 586 01 49,2020-03-12,1755.0,Bogotá,Natural,App,0,4.0,45600.0,11400.0,34.0,1.0,0.8765,7.0,0
CLI002012,Katerine Isabel Bermúdez,carmenhernandez@example.net,(+57)3066220633,2020-04-18,1718.0,Bogotá,Natural,Web,0,5.0,48500.0,9700.0,,0.0,0.9523,1.3,1
CLI000914,Edgar Gómez,jorge41@example.com,+57 609 731 64 95,2021-09-11,1207.0,Manizales,Empresa,Punto físico,0,20.0,820000.0,,141.0,,0.961,8.1,0
CLI008494,Fernando Buitrago,jaime48@example.net,+573280631789,2022-05-13,963.0,Cartagena,Ecommerce,Punto físico,0,16.0,414400.0,25900.0,45.0,2.0,0.9321,4.4,1
CLI007742,Kevin Álvaro Reyes,medinasaul@example.net,+576014714102,2020-08-07,1607.0,Medellín,Empresa,Web,0,11.0,416900.0,37900.0,4.0,1.0,0.9721,7.4,1
CLI003220,Oliva Stella González Ardila,carlos11@example.com,3077025381,2023-03-08,664.0,Medellín,Empresa,,1,9.0,420300.0,46700.0,6.0,0.0,1.0,5.7,0
CLI002607,Jorge Alberto Pardo Angarita,benavideswilliam@example.net,+57 609 623 89 70,99/99/9999,939.0,Cali,,App,0,9.0,262800.0,,4.0,3.0,0.8896,7.5,1
CLI003265,Alfredo Arias Castro,zgomez@example.net,325 657 02 31,2021-01-15,1446.0,Medellín,Natural,App,0,,27300.0,9100.0,129.0,1.0,1.0,7.3,0
CLI004929,María Arango,ortizcamila@example.org,018001204319,10/02/2021,1420.0,Barranquilla,,App,0,2.0,27200.0,13600.0,18.0,0.0,0.8316,,0
CLI008919,Ángel Miranda Murillo,maria64@example.org,573237996617,2021-07-16,1264.0,Cartagena,Natural,Punto físico,0,5.0,46500.0,9300.0,7.0,0.0,0.8296,10.0,0
CLI006565,Jorge Rodríguez,igalindo@example.org,5113052,2021-01-15,1446.0,Medellín,Ecommerce,Punto físico,0,15.0,270000.0,18000.0,4.0,1.0,0.8772,8.8,0
CLI008404,Danilo Gallego,yinethorozco@example.org,321 364 31 94,2020-05-15,1691.0,Cartagena,,Web,0,3.0,55500.0,18500.0,38.0,2.0,0.9016,,0
CLI000007,Enrique Sánchez Yepes,marina73@example.org,+57 607 148 37 51,2023-09-30,458.0,Bucaramanga,Natural,Web,0,1.0,14100.0,14100.0,51.0,2.0,0.9182,4.8,0
CLI002981,Rolando Gómez,fernanda09@example.org,(+57)3165899603,2021-07-30,1250.0,Cali,Natural,API,0,1.0,12200.0,12200.0,73.0,1.0,0.9951,5.9,0
CLI006584,Julio Ciro Caballero,hleon@example.org,675 21 60,2022-09-09,844.0,,Ecommerce,App,0,26.0,686400.0,26400.0,126.0,1.0,0.9034,7.2,0
CLI003362,Stella Valentina Quintero Murcia,bsantos@example.com,+57 322 543 65 97,2021-08-02,1247.0,Medellín,Natural,API,0,0.0,0.0,12000.0,11.0,2.0,0.9732,6.4,1
CLI004775,Luis Flórez Martínez,sandraprieto@example.org,+57 307 484 12 38,2022-02-18,1047.0,Bogotá,Ecommerce,Punto físico,1,18.0,,19400.0,73.0,3.0,0.8306,10.0,0
CLI001944,Elena Cruz,arturoarias@example.net,573165892696,2020-10-13,1540.0,Bogotá,Natural,Web,0,6.0,94200.0,15700.0,2.0,0.0,0.7848,10.0,0
CLI007939,Milena Rosa Martínez López,mariana72@example.com,01 8004 887 898,2021-10-27,1161.0,Bogotá,Natural,App,1,3.0,,12400.0,,1.0,0.8436,,0
CLI005500,Camila Narváez,romeroblanca@example.com,+57 321 873 01 38,2021-11-25,1132.0,,Natural,Punto físico,0,2.0,21000.0,10500.0,15.0,1.0,0.9507,10.0,0
CLI001636,Nancy Muñoz,becerracecilia@example.net,(+57) 329 146 85 64,2022-04-19,987.0,Medellín,Empresa,App,0,13.0,773500.0,59500.0,79.0,0.0,0.9413,10.0,0
CLI001142,Camilo Víctor Luna,rosamartinez@example.com,(+57) 326 067 84 49,2022-02-28,1037.0,Bucaramanga,Natural,,0,8.0,66400.0,8300.0,76.0,1.0,,4.8,1
CLI002042,Esther Dayana Rivera Bejarano,floaiza@example.org,+57 314 173 13 58,2019-06-05,2036.0,Bucaramanga,,,1,16.0,20441000.0,19900.0,13.0,1.0,0.866,4.0,0
CLI006816,David Deiby Rojas Jaramillo,garciaarley@example.net,3232304994,2020-03-06,1761.0,Bogotá,Empresa,,0,10.0,615000.0,61500.0,41.0,2.0,0.9998,2.7,0
CLI006704,Isaac Cortés González,judith36@example.net,+57 304 804 98 77,20231006,452.0,Bogotá,Empresa,Web,1,,12334000.0,65300.0,18.0,2.0,0.8153,4.9,1
CLI007243,Maricela Vargas Barrios,yleon@example.org,(+57)3190749263,2019-08-09,1971.0,Barranquilla,Natural,Web,1,6.0,91200.0,,13.0,1.0,0.9409,4.7,0
CLI000360,Andrés Cristian Palacios,lalzate@example.com,(+57)3218815858,2022-12-18,744.0,Cali,Empresa,Punto físico,1,21.0,930300.0,44300.0,114.0,2.0,0.9284,9.1,1
CLI002071,Andrea Karen Díaz,milena03@example.org,(+57) 316 511 22 74,2021-01-16,1445.0,Cartagena,,Web,0,14.0,886200.0,63300.0,29.0,1.0,0.7952,4.5,1
